,Close,SMA_7,SMA_14,RSI_7,RSI_14,ROC_7,ROC_14,BB_Low_7,BB_Up_7,BB_Low_14,BB_Up_14,Std_7,Std_14
2025-07-30 17:30:00,179.07000732421875,177.6635981968471,177.6635981968471,90.97658615793065,90.97658615793065,0.03241646363773002,0.03241646363773002,174.84183610648932,180.48536028720486,174.84183610648932,180.48536028720486,1.4108810451788882,1.4108810451788882
2025-07-30 18:30:00,179.56500244140625,178.202885219029,178.202885219029,92.64719563946049,92.64719563946049,0.03241646363773002,0.03241646363773002,175.61926486048964,180.7865055775684,175.61926486048964,180.7865055775684,1.2918101792696874,1.2918101792696874
2025-07-30 19:30:00,178.8800048828125,178.6443154471261,178.6443154471261,71.3269343580411,71.3269343580411,0.03241646363773002,0.03241646363773002,177.16443701272897,180.12419388152324,177.16443701272897,180.12419388152324,0.7399392171985639,0.7399392171985639
2025-07-30 20:30:00,178.8800048828125,178.8771732875279,178.8771732875279,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.05379212911902,179.7005544459368,178.05379212911902,179.7005544459368,0.4116905792044436,0.4116905792044436
2025-07-30 21:30:00,178.8800048828125,178.93145969935827,178.93145969935827,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.17689402933104,179.6860253693855,178.17689402933104,179.6860253693855,0.3772828350136178,0.3772828350136178
2025-07-30 22:30:00,178.8800048828125,179.01717485700334,179.01717485700334,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.51327627223114,179.52107344177554,178.51327627223114,179.52107344177554,0.2519492923861007,0.2519492923861007
2025-07-30 23:30:00,178.8800048828125,179.0050048828125,179.0050048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.4912295862601,179.5187801793649,178.4912295862601,179.5187801793649,0.25688764827620747,0.25688764827620747
2025-07-31 00:30:00,178.8800048828125,178.97786167689733,178.97786167689733,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.46005219440335,179.49567115939132,178.46005219440335,179.49567115939132,0.2589047412469953,0.2589047412469953
2025-07-31 01:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 02:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 03:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 04:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 05:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 06:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 07:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 08:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 09:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 10:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 11:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.3269343580411,71.3269343580411,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 12:30:00,178.8800048828125,178.8800048828125,178.8800048828125,71.32693435804111,71.32693435804111,0.03241646363773002,0.03241646363773002,178.8800048828125,178.8800048828125,178.8800048828125,178.8800048828125,0.0,0.0
2025-07-31 13:30:00,182.35000610351562,179.37571934291296,179.37571934291296,98.54388268288386,98.54388268288386,0.03241646363773002,0.03241646363773002,176.7526449774639,181.99879370836203,176.7526449774639,181.99879370836203,1.3115371827245288,1.3115371827245288
2025-07-31 14:30:00,180.94329833984375,179.67047555106026,179.67047555106026,68.01111170985021,68.01111170985021,0.03241646363773002,0.03241646363773002,176.8509979138622,182.48995318825834,176.8509979138622,182.48995318825834,1.409738818599039,1.409738818599039
2025-07-31 15:30:00,179.8748016357422,179.81258937290735,179.81258937290735,53.3600560142305,53.3600560142305,0.03241646363773002,0.03241646363773002,177.08010428627634,182.54507445953837,177.08010428627634,182.54507445953837,1.3662425433155145,1.3662425433155145
2025-07-31 16:30:00,181.19500732421875,180.14330400739397,180.14330400739397,64.4114010626428,64.4114010626428,0.03241646363773002,0.03241646363773002,177.37738372682568,182.90922428796225,177.37738372682568,182.90922428796225,1.3829601402841458,1.3829601402841458
2025-07-31 17:30:00,178.8800048828125,180.14330400739397,180.14330400739397,43.38211648678651,43.38211648678651,0.03241646363773002,0.03241646363773002,177.37738372682568,182.90922428796225,177.37738372682568,182.90922428796225,1.3829601402841458,1.3829601402841458
2025-07-31 18:30:00,177.7550048828125,179.9825897216797,179.9825897216797,36.60624983862198,36.60624983862198,0.03241646363773002,0.03241646363773002,176.7781431281092,183.18703631525017,176.7781431281092,183.18703631525017,1.6022232967852439,1.6022232967852439
2025-07-31 19:30:00,177.91000366210938,179.8440181187221,179.8440181187221,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,176.34656933615977,183.3414669012844,176.34656933615977,183.3414669012844,1.748724391281163,1.748724391281163
2025-07-31 20:30:00,177.91000366210938,179.20973205566406,179.20973205566406,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,176.26666942750495,182.15279468382317,176.26666942750495,182.15279468382317,1.4715313140795487,1.4715313140795487
2025-07-31 21:30:00,177.91000366210938,178.77640424455916,178.77640424455916,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,176.14808953203212,181.4047189570862,176.14808953203212,181.4047189570862,1.314157356263521,1.314157356263521
2025-07-31 22:30:00,177.91000366210938,178.49571881975447,178.49571881975447,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,175.99842157025233,180.9930160692566,175.99842157025233,180.9930160692566,1.2486486247510697,1.2486486247510697
2025-07-31 23:30:00,177.91000366210938,178.02643258231026,178.02643258231026,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.26483901811426,178.78802614650627,177.26483901811426,178.78802614650627,0.38079678209800316,0.38079678209800316
2025-08-01 00:30:00,177.91000366210938,177.88786097935267,177.88786097935267,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.77069291547835,178.00502904322698,177.77069291547835,178.00502904322698,0.058584031937161045,0.058584031937161045
2025-08-01 01:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 02:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 03:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 04:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 05:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 06:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 07:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 08:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 09:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 10:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 11:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.158831130919374,38.158831130919374,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 12:30:00,177.91000366210938,177.91000366210938,177.91000366210938,38.15883113091938,38.15883113091938,0.03241646363773002,0.03241646363773002,177.91000366210938,177.91000366210938,177.91000366210938,177.91000366210938,0.0,0.0
2025-08-01 13:30:00,173.0399932861328,177.21428789411272,177.21428789411272,2.860868598570761,2.860868598570761,0.03241646363773002,0.03241646363773002,173.5329060835016,180.89566970472384,173.5329060835016,180.89566970472384,1.840690905305571,1.840690905305571
2025-08-01 14:30:00,175.63999938964844,176.89000156947546,176.89000156947546,38.3698943837526,38.3698943837526,0.03241646363773002,0.03241646363773002,173.09640252404205,180.68360061490887,173.09640252404205,180.68360061490887,1.8967995227167092,1.8967995227167092
2025-08-01 15:30:00,174.875,176.45642961774553,176.45642961774553,34.09199585199681,34.09199585199681,0.03241646363773002,0.03241646363773002,172.51595374369234,180.39690549179872,172.51595374369234,180.39690549179872,1.9702379370266014,1.9702379370266014
2025-08-01 16:30:00,175.81590270996094,176.1572723388672,176.1572723388672,43.18185848125432,43.18185848125432,0.03241646363773002,0.03241646363773002,172.41900564197857,179.8955390357558,172.41900564197857,179.8955390357558,1.8691333484443073,1.8691333484443073
2025-08-01 17:30:00,173.47000122070312,175.52298627580916,175.52298627580916,30.8183773708527,30.8183773708527,0.03241646363773002,0.03241646363773002,171.66767961717903,179.3782929344393,171.66767961717903,179.3782929344393,1.9276533293150686,1.9276533293150686
2025-08-01 18:30:00,173.35000610351562,174.8715580531529,174.8715580531529,30.30066072199064,30.30066072199064,0.03241646363773002,0.03241646363773002,171.3740766860463,178.36903942025953,171.3740766860463,178.36903942025953,1.7487406835533017,1.7487406835533017
2025-08-01 19:30:00,173.8300018310547,174.2887006487165,174.2887006487165,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,172.00496215847036,176.57243913896266,172.00496215847036,176.57243913896266,1.1418692451230696,1.1418692451230696
2025-08-01 20:30:00,173.8300018310547,174.40155901227678,174.40155901227678,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,172.3383628357709,176.46475518878265,172.3383628357709,176.46475518878265,1.0315980882529288,1.0315980882529288
2025-08-01 21:30:00,173.8300018310547,174.14298793247767,174.14298793247767,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,172.37096503682696,175.91501082812837,172.37096503682696,175.91501082812837,0.8860114478253595,0.8860114478253595
2025-08-01 22:30:00,173.8300018310547,173.9937024797712,173.9937024797712,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,172.33715721486539,175.65024774467702,172.33715721486539,175.65024774467702,0.8282726324529098,0.8282726324529098
2025-08-01 23:30:00,173.8300018310547,173.71000235421317,173.71000235421317,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.29431239216765,174.1256923162587,173.29431239216765,174.1256923162587,0.20784498102276155,0.20784498102276155
2025-08-02 00:30:00,173.8300018310547,173.76143101283483,173.76143101283483,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.39858834841874,174.12427367725093,173.39858834841874,174.12427367725093,0.18142133220804946,0.18142133220804946
2025-08-02 01:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 02:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 03:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 04:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 05:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 06:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 07:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 08:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 09:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 10:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 11:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 12:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
2025-08-02 13:30:00,173.8300018310547,173.8300018310547,173.8300018310547,35.36768149798306,35.36768149798306,0.03241646363773002,0.03241646363773002,173.8300018310547,173.8300018310547,173.8300018310547,173.8300018310547,0.0,0.0
